Year,CropCode,CropName,CountyCode,County,HarvestAcres,Yield,Production,PricePerUnit,Unit
2014,375999,SQUASH,71,San Bernardino,43,21.4,920,621.74,Tons
2014,375999,SQUASH,73,San Diego,408,9,3670,714.44,Tons
2014,375999,SQUASH,79,San Luis Obispo,131,26.41,3460,378.61,Tons
2014,375999,SQUASH,83,Santa Barbara,633,8.52,5390,568.46,Tons
2014,375999,SQUASH,85,Santa Clara,160,7.81,1250,691.2,Tons
2014,375999,SQUASH,99,Stanislaus,131,18.02,2360,250,Tons
2014,375999,SQUASH,991,Sum of Others,378,8.25,3120,968.17,Tons
2014,375999,SQUASH,999,State Total,3346,12.04,40271,725.08,
2014,195399,STRAW,25,Imperial,,,77400,86.73,Tons
2014,195399,STRAW,35,Lassen,,,225,80,Tons
2014,195399,STRAW,47,Merced,,,1990,138.19,Tons
2014,195399,STRAW,97,Sonoma,,,,,Tons
2014,195399,STRAW,99,Stanislaus,,,20300,123.74,Tons
2014,195399,STRAW,991,Sum of Others,10790,3.07,33100,77.79,Tons
2014,195399,STRAW,999,State Total,,,133015,90.91,
2014,132999,SUGAR BEETS,25,Imperial,24400,43.36,1058000,42.97,Tons
2014,132999,SUGAR BEETS,999,State Total,24400,43.36,1058000,42.97,
2014,158316,SUNFLOWER SEED PLANTING,11,Colusa,6310,0.61,3850,2499.48,Tons
2014,158316,SUNFLOWER SEED PLANTING,21,Glenn,3220,0.5,1610,3043.48,Tons
2014,158316,SUNFLOWER SEED PLANTING,67,Sacramento,1590,1.4,2230,493.27,Tons
2014,158316,SUNFLOWER SEED PLANTING,95,Solano,9890,0.6,5980,2417.22,Tons
2014,158316,SUNFLOWER SEED PLANTING,101,Sutter,10200,0.72,7390,2039.65,Tons
2014,158316,SUNFLOWER SEED PLANTING,113,Yolo,17800,,,,Tons
2014,158316,SUNFLOWER SEED PLANTING,991,Sum of Others,145,,,,Tons
2014,158316,SUNFLOWER SEED PLANTING,999,State Total,49155,,,2143.92,
2014,376999,SWISS CHARD,53,Monterey,627,9.35,5860,987.03,Tons
2014,376999,SWISS CHARD,991,Sum of Others,980,10.63,10419,818.14,Tons
2014,376999,SWISS CHARD,999,State Total,1607,10.13,16279,878.94,
2014,206999,TANGELOS,25,Imperial,759,4.08,3100,1580,Tons
2014,206999,TANGELOS,65,Riverside,482,6.8,3280,869.82,Tons
2014,206999,TANGELOS,991,Sum of Others,639,9.47,6050,860.66,Tons
2014,206999,TANGELOS,999,State Total,1880,6.61,12430,1042.48,
2014,203999,TANGERINES & MANDARINS,19,Fresno,14500,8.34,121000,602,Tons
2014,203999,TANGERINES & MANDARINS,25,Imperial,816,3.26,2660,1006.39,Tons
2014,203999,TANGERINES & MANDARINS,29,Kern,23000,10.48,241000,1833.28,Tons
2014,203999,TANGERINES & MANDARINS,61,Placer,202,4.29,867,2132.64,Tons
2014,203999,TANGERINES & MANDARINS,65,Riverside,1640,8.66,14200,1053.8,Tons
2014,203999,TANGERINES & MANDARINS,73,San Diego,964,14.21,13700,919.93,Tons
2014,203999,TANGERINES & MANDARINS,107,Tulare,21700,7.1,154000,1900,Tons
2014,203999,TANGERINES & MANDARINS,111,Ventura,1980,4.25,8420,1369.6,Tons
2014,203999,TANGERINES & MANDARINS,991,Sum of Others,2701,13.33,35996,1373.52,Tons
2014,203999,TANGERINES & MANDARINS,999,State Total,67503,8.77,591843,1521.23,
2014,378199,TOMATOES FRESH MARKET,19,Fresno,8740,27.57,241000,499,Tons
2014,378199,TOMATOES FRESH MARKET,29,Kern,840,19.17,16100,964.84,Tons
2014,378199,TOMATOES FRESH MARKET,39,Madera,600,16.25,9750,525.03,Tons
2014,378199,TOMATOES FRESH MARKET,47,Merced,8580,17.6,151000,530.03,Tons
2014,378199,TOMATOES FRESH MARKET,65,Riverside,262,19.01,4980,801.81,Tons
2014,378199,TOMATOES FRESH MARKET,69,San Benito,578,14.57,8420,1019.48,Tons
2014,378199,TOMATOES FRESH MARKET,73,San Diego,1720,15,25800,3173.57,Tons
2014,378199,TOMATOES FRESH MARKET,77,San Joaquin,2110,16.11,34000,563,Tons
2014,378199,TOMATOES FRESH MARKET,85,Santa Clara,904,20.46,18500,701.19,Tons
2014,378199,TOMATOES FRESH MARKET,99,Stanislaus,762,15.49,11800,550,Tons
2014,378199,TOMATOES FRESH MARKET,991,Sum of Others,41,,,,Tons
2014,378199,TOMATOES FRESH MARKET,999,State Total,25137,20.77,521350,679.02,
2014,378299,TOMATOES PROCESSING,11,Colusa,15700,57.07,896000,83.01,Tons
2014,378299,TOMATOES PROCESSING,19,Fresno,89600,53.06,4754000,85,Tons
2014,378299,TOMATOES PROCESSING,29,Kern,14000,52.86,740000,89.51,Tons
2014,378299,TOMATOES PROCESSING,31,Kings,34000,52.94,1800000,81.12,Tons
2014,378299,TOMATOES PROCESSING,39,Madera,5600,58.57,328000,79.11,Tons
2014,378299,TOMATOES PROCESSING,47,Merced,23000,54,1242000,83.67,Tons
2014,378299,TOMATOES PROCESSING,67,Sacramento,3800,42.63,162000,82.86,Tons
2014,378299,TOMATOES PROCESSING,69,San Benito,1140,51.93,59200,83.46,Tons
2014,378299,TOMATOES PROCESSING,77,San Joaquin,35700,44.79,1599000,83,Tons
2014,378299,TOMATOES PROCESSING,85,Santa Clara,844,61.73,52100,82.96,Tons
2014,378299,TOMATOES PROCESSING,95,Solano,11900,46.39,552000,83.56,Tons
2014,378299,TOMATOES PROCESSING,99,Stanislaus,13100,46.56,610000,86,Tons
2014,378299,TOMATOES PROCESSING,101,Sutter,10000,45.1,451000,85.06,Tons
2014,378299,TOMATOES PROCESSING,113,Yolo,39800,45.6,1815000,83.59,Tons
2014,378299,TOMATOES PROCESSING,991,Sum of Others,371,50.13,18600,127.2,Tons
2014,378299,TOMATOES PROCESSING,999,State Total,298555,50.51,15078900,84.03,
2014,378999,TOMATOES UNSPECIFIED,13,Contra Costa,3110,48.23,150000,105.86,Tons
2014,378999,TOMATOES UNSPECIFIED,37,Los Angeles,42,7.93,333,1297.3,Tons
2014,378999,TOMATOES UNSPECIFIED,53,Monterey,574,17.94,10300,526.99,Tons
2014,378999,TOMATOES UNSPECIFIED,71,San Bernardino,3,11,33,845.45,Tons
2014,378999,TOMATOES UNSPECIFIED,111,Ventura,466,89.48,41700,1731.58,Tons
2014,378999,TOMATOES UNSPECIFIED,991,Sum of Others,24,,,,Tons
2014,378999,TOMATOES UNSPECIFIED,999,State Total,4219,48.24,202366,464.38,
2014,115991,TRITICALE,95,Solano,10600,2.72,28800,186.88,Tons
2014,115991,TRITICALE,991,Sum of Others,2070,3.22,6660,249.55,Tons
2014,115991,TRITICALE,999,State Total,12670,2.8,35460,198.65,
2014,612999,TURKEYS POULTS,99,Stanislaus,,,,,
2014,612999,TURKEYS POULTS,999,State Total,,,,,
2014,619999,TURKEYS UNSPECIFIED,31,Kings,,,,,
2014,619999,TURKEYS UNSPECIFIED,47,Merced,,,,,
2014,619999,TURKEYS UNSPECIFIED,77,San Joaquin,,,,,
2014,619999,TURKEYS UNSPECIFIED,99,Stanislaus,,,,,
2014,619999,TURKEYS UNSPECIFIED,991,Sum of Others,,,,,
2014,619999,TURKEYS UNSPECIFIED,999,State Total,,,,,
2014,380999,TURNIPS ALL,991,Sum of Others,272,18.48,5027,338.51,Tons
2014,380999,TURNIPS ALL,999,State Total,272,18.48,5027,338.51,
2014,395999,VEGETABLES ORIENTAL ALL,65,Riverside,3010,11.03,33200,824.82,Tons
2014,395999,VEGETABLES ORIENTAL ALL,71,San Bernardino,457,35.23,16100,384.16,Tons
2014,395999,VEGETABLES ORIENTAL ALL,85,Santa Clara,529,17.3,9150,681.09,Tons
2014,395999,VEGETABLES ORIENTAL ALL,111,Ventura,810,13.21,10700,1377.01,Tons
2014,395999,VEGETABLES ORIENTAL ALL,991,Sum of Others,747,10.46,7812,735.54,Tons
2014,395999,VEGETABLES ORIENTAL ALL,999,State Total,5553,13.86,76962,783.26,
2014,398999,VEGETABLES UNSPECIFIED,1,Alameda,112,,,,
2014,398999,VEGETABLES UNSPECIFIED,5,Amador,,,,,
2014,398999,VEGETABLES UNSPECIFIED,7,Butte,7,,,,
2014,398999,VEGETABLES UNSPECIFIED,9,Calaveras,,,,,
2014,398999,VEGETABLES UNSPECIFIED,11,Colusa,201,,,,
2014,398999,VEGETABLES UNSPECIFIED,13,Contra Costa,661,,,,
2014,398999,VEGETABLES UNSPECIFIED,15,Del Norte,,,,,
2014,398999,VEGETABLES UNSPECIFIED,21,Glenn,838,,,,
2014,398999,VEGETABLES UNSPECIFIED,23,Humboldt,,,,,
2014,398999,VEGETABLES UNSPECIFIED,27,Inyo,10,,,,
2014,398999,VEGETABLES UNSPECIFIED,31,Kings,13200,,,,
2014,398999,VEGETABLES UNSPECIFIED,33,Lake,24,,,,
2014,398999,VEGETABLES UNSPECIFIED,35,Lassen,,,,,
2014,398999,VEGETABLES UNSPECIFIED,41,Marin,424,,,,
2014,398999,VEGETABLES UNSPECIFIED,45,Mendocino,340,,,,
2014,398999,VEGETABLES UNSPECIFIED,47,Merced,5450,,,,
2014,398999,VEGETABLES UNSPECIFIED,53,Monterey,29800,,,,
2014,398999,VEGETABLES UNSPECIFIED,55,Napa,36,,,,
2014,398999,VEGETABLES UNSPECIFIED,57,Nevada,88,,,,
2014,398999,VEGETABLES UNSPECIFIED,61,Placer,,,,,
2014,398999,VEGETABLES UNSPECIFIED,63,Plumas,,,,,
2014,398999,VEGETABLES UNSPECIFIED,65,Riverside,1430,,,,
2014,398999,VEGETABLES UNSPECIFIED,67,Sacramento,1860,,,,
2014,398999,VEGETABLES UNSPECIFIED,69,San Benito,6510,,,,
2014,398999,VEGETABLES UNSPECIFIED,71,San Bernardino,71,,,,
2014,398999,VEGETABLES UNSPECIFIED,73,San Diego,1370,,,,
2014,398999,VEGETABLES UNSPECIFIED,77,San Joaquin,2440,,,,
2014,398999,VEGETABLES UNSPECIFIED,79,San Luis Obispo,9270,,,,
2014,398999,VEGETABLES UNSPECIFIED,81,San Mateo,365,,,,
2014,398999,VEGETABLES UNSPECIFIED,83,Santa Barbara,11900,,,,
2014,398999,VEGETABLES UNSPECIFIED,85,Santa Clara,439,,,,
2014,398999,VEGETABLES UNSPECIFIED,87,Santa Cruz,3010,,,,
2014,398999,VEGETABLES UNSPECIFIED,93,Siskiyou,,,,,
2014,398999,VEGETABLES UNSPECIFIED,95,Solano,3080,,,,
2014,398999,VEGETABLES UNSPECIFIED,97,Sonoma,535,,,,
2014,398999,VEGETABLES UNSPECIFIED,99,Stanislaus,3420,,,,
2014,398999,VEGETABLES UNSPECIFIED,103,Tehama,150,,,,
2014,398999,VEGETABLES UNSPECIFIED,107,Tulare,2390,,,,
2014,398999,VEGETABLES UNSPECIFIED,109,Tuolumne,15,,,,
2014,398999,VEGETABLES UNSPECIFIED,111,Ventura,1530,,,,
2014,398999,VEGETABLES UNSPECIFIED,113,Yolo,7130,,,,
2014,398999,VEGETABLES UNSPECIFIED,991,Sum of Others,579,,,,
2014,398999,VEGETABLES UNSPECIFIED,999,State Total,108685,,,,
2014,265999,WALNUTS BLACK,991,Sum of Others,,,,,Tons
2014,265999,WALNUTS BLACK,999,State Total,,,,,
2014,263999,WALNUTS ENGLISH,5,Amador,239,0.36,86,4093.02,Tons
2014,263999,WALNUTS ENGLISH,7,Butte,44200,1.59,70300,3300.37,Tons
2014,263999,WALNUTS ENGLISH,9,Calaveras,788,0.86,679,3400.59,Tons
2014,263999,WALNUTS ENGLISH,11,Colusa,16000,1.76,28200,3465.39,Tons
2014,263999,WALNUTS ENGLISH,13,Contra Costa,458,2.09,957,3522.47,Tons
2014,263999,WALNUTS ENGLISH,17,El Dorado,111,0.44,49,3510.2,Tons
2014,263999,WALNUTS ENGLISH,19,Fresno,8570,1.55,13300,3016.02,Tons
2014,263999,WALNUTS ENGLISH,21,Glenn,26200,1.96,51300,3477.29,Tons
2014,263999,WALNUTS ENGLISH,29,Kern,794,1.47,1170,3388.03,Tons
2014,263999,WALNUTS ENGLISH,31,Kings,14400,1.88,27100,3471.29,Tons
2014,263999,WALNUTS ENGLISH,33,Lake,3700,0.41,1500,4488,Tons
2014,263999,WALNUTS ENGLISH,39,Madera,1900,1.46,2780,3957.19,Tons
2014,263999,WALNUTS ENGLISH,47,Merced,5910,1.56,9200,3288.37,Tons
2014,263999,WALNUTS ENGLISH,61,Placer,919,1.89,1740,3309.2,Tons
2014,263999,WALNUTS ENGLISH,67,Sacramento,746,2.4,1790,3878.21,Tons
2014,263999,WALNUTS ENGLISH,69,San Benito,1560,1.04,1620,3447.53,Tons
2014,263999,WALNUTS ENGLISH,77,San Joaquin,62500,2.1,131000,3817,Tons
2014,263999,WALNUTS ENGLISH,79,San Luis Obispo,2060,0.19,392,3000,Tons
2014,263999,WALNUTS ENGLISH,85,Santa Clara,208,0.9,187,4069.52,Tons
2014,263999,WALNUTS ENGLISH,89,Shasta,1130,1.9,2150,2995.81,Tons
2014,263999,WALNUTS ENGLISH,95,Solano,9400,1.38,13000,3494,Tons
2014,263999,WALNUTS ENGLISH,99,Stanislaus,35600,2.09,74400,4020,Tons
2014,263999,WALNUTS ENGLISH,101,Sutter,29900,1.81,54000,3547.96,Tons
2014,263999,WALNUTS ENGLISH,103,Tehama,24600,2.1,51600,3282.48,Tons
2014,263999,WALNUTS ENGLISH,107,Tulare,40300,2.27,91500,2890,Tons
2014,263999,WALNUTS ENGLISH,113,Yolo,15300,1.44,22000,3472.68,Tons
2014,263999,WALNUTS ENGLISH,115,Yuba,12300,1.8,22200,3744.14,Tons
2014,263999,WALNUTS ENGLISH,999,State Total,359793,1.87,674200,3495.38,
2014,101999,WHEAT ALL,7,Butte,600,2.9,1740,259.77,Tons
2014,101999,WHEAT ALL,11,Colusa,16300,2.45,40000,258.25,Tons
2014,101999,WHEAT ALL,13,Contra Costa,807,2.4,1940,232.47,Tons
2014,101999,WHEAT ALL,19,Fresno,9950,3.49,34700,268.01,Tons
2014,101999,WHEAT ALL,21,Glenn,17200,2.74,47200,192.92,Tons
2014,101999,WHEAT ALL,25,Imperial,37800,3.49,132000,361.74,Tons
2014,101999,WHEAT ALL,29,Kern,27600,3.37,93000,281.11,Tons
2014,101999,WHEAT ALL,31,Kings,15400,3.24,49900,268.04,Tons
2014,101999,WHEAT ALL,35,Lassen,2780,1.1,3060,227.12,Tons
2014,101999,WHEAT ALL,39,Madera,2600,3.01,7830,284.8,Tons
2014,101999,WHEAT ALL,47,Merced,21600,2.88,62300,325.06,Tons
2014,101999,WHEAT ALL,53,Monterey,800,1.08,864,96.64,Tons
2014,101999,WHEAT ALL,61,Placer,450,2.31,1040,228.85,Tons
2014,101999,WHEAT ALL,65,Riverside,10600,2.38,25200,272.66,Tons
2014,101999,WHEAT ALL,67,Sacramento,9230,2.8,25800,227.87,Tons
2014,101999,WHEAT ALL,77,San Joaquin,23000,3.28,75400,235,Tons
2014,101999,WHEAT ALL,93,Siskiyou,16800,4.12,69200,219.7,Tons
2014,101999,WHEAT ALL,95,Solano,21700,2.75,59600,231.36,Tons
2014,101999,WHEAT ALL,99,Stanislaus,2900,3.28,9500,273.05,Tons
2014,101999,WHEAT ALL,101,Sutter,7130,2.52,18000,226.72,Tons
2014,101999,WHEAT ALL,103,Tehama,2610,2.29,5980,231.94,Tons
2014,101999,WHEAT ALL,107,Tulare,5810,3.27,19000,231,Tons
2014,101999,WHEAT ALL,113,Yolo,29200,2.34,68300,216.27,Tons
2014,101999,WHEAT ALL,991,Sum of Others,353,1.07,379,370.71,Tons
2014,101999,WHEAT ALL,999,State Total,283220,3.01,851933,266.72,
2014,171019,WHEAT SEED,11,Colusa,225,2.45,551,259.53,Tons
2014,171019,WHEAT SEED,93,Siskiyou,414,3.84,1590,286.16,Tons
2014,171019,WHEAT SEED,95,Solano,575,3.01,1730,239.31,Tons
2014,171019,WHEAT SEED,101,Sutter,732,3.01,2200,239.55,Tons
2014,171019,WHEAT SEED,991,Sum of Others,1329,3.56,4730,330.87,Tons
2014,171019,WHEAT SEED,999,State Total,3275,3.3,10801,287.38,
2014,472999,WOOL,19,Fresno,,,376000,1.76,Lbs
2014,472999,WOOL,21,Glenn,,,38000,1.34,Lbs
2014,472999,WOOL,25,Imperial,,,271000,1.03,Lbs
2014,472999,WOOL,27,Inyo,,,21600,1.35,Lbs
2014,472999,WOOL,29,Kern,,,675000,1.5,Lbs
2014,472999,WOOL,31,Kings,,,66500,1.46,Lbs
2014,472999,WOOL,41,Marin,,,44500,0.71,Lbs
2014,472999,WOOL,43,Mariposa,,,15000,1.33,Lbs
2014,472999,WOOL,45,Mendocino,,,33700,2.01,Lbs
2014,472999,WOOL,47,Merced,,,94400,1.95,Lbs
2014,472999,WOOL,51,Mono,,,91400,1.35,Lbs
2014,472999,WOOL,63,Plumas,,,,,Lbs
2014,472999,WOOL,77,San Joaquin,,,60200,1.84,Lbs
2014,472999,WOOL,93,Siskiyou,,,14000,1.65,Lbs
2014,472999,WOOL,95,Solano,,,213000,0.55,Lbs
2014,472999,WOOL,97,Sonoma,,,90900,1.3,Lbs
2014,472999,WOOL,99,Stanislaus,,,36300,5.15,Lbs
2014,472999,WOOL,103,Tehama,,,,,Lbs
2014,472999,WOOL,115,Yuba,,,13000,0.77,Lbs
2014,472999,WOOL,991,Sum of Others,,,75600,3.54,Lbs
2014,472999,WOOL,999,State Total,,,2230100,1.52,
},,,,,,,,,
